date,open,high,low,close,volume,market_cap
2018-11-04,"6,365.47","6,388.63","6,294.57","6,376.13","4,390,020,000","110,689,215,104"
2018-11-03,"6,387.24","6,400.07","6,342.37","6,361.26","3,658,640,000","110,421,212,888"
2018-11-02,"6,378.92","6,396.86","6,327.38","6,388.44","4,234,870,000","110,880,236,966"
2018-11-01,"6,318.14","6,547.14","6,311.83","6,377.78","3,789,400,000","110,683,820,788"
2018-10-31,"6,336.99","6,349.16","6,316.88","6,317.61","4,191,240,000","109,627,117,226"
2018-10-30,"6,337.04","6,364.99","6,310.14","6,334.27","3,781,100,000","109,903,543,419"
2018-10-29,"6,492.35","6,503.60","6,306.99","6,332.63","4,199,910,000","109,862,898,081"
2018-10-28,"6,482.66","6,502.28","6,447.91","6,486.39","3,445,190,000","112,518,434,372"
2018-10-27,"6,480.84","6,507.41","6,453.53","6,480.38","3,393,250,000","112,403,001,148"
2018-10-26,"6,468.44","6,498.29","6,449.61","6,474.75","3,306,050,000","112,294,341,019"
2018-10-25,"6,484.65","6,504.65","6,447.03","6,476.29","3,230,550,000","112,309,554,478"
2018-10-24,"6,478.89","6,521.99","6,468.86","6,495.84","3,424,670,000","112,637,293,966"
2018-10-23,"6,472.36","6,506.01","6,451.27","6,475.74","3,716,150,000","112,279,779,884"
2018-10-22,"6,486.05","6,543.80","6,462.98","6,487.16","3,672,860,000","112,465,213,723"
2018-10-21,"6,490.09","6,556.38","6,476.00","6,482.35","3,253,610,000","112,369,106,369"
2018-10-20,"6,460.92","6,497.72","6,449.00","6,489.19","3,379,130,000","112,476,559,221"
2018-10-19,"6,478.07","6,493.68","6,445.31","6,465.41","3,578,870,000","112,052,990,522"
2018-10-18,"6,542.33","6,567.54","6,450.04","6,476.71","3,924,080,000","112,237,252,159"
2018-10-17,"6,590.52","6,601.21","6,517.45","6,544.43","4,088,420,000","113,399,343,801"
2018-10-16,"6,601.41","6,673.59","6,571.37","6,596.11","4,074,800,000","114,283,707,152"
2018-10-15,"6,292.64","6,965.06","6,258.68","6,596.54","7,370,770,000","114,280,022,340"
2018-10-14,"6,288.49","6,363.21","6,280.15","6,290.93","3,085,320,000","108,972,590,373"
2018-10-13,"6,278.08","6,308.51","6,259.81","6,285.99","3,064,030,000","108,878,136,724"
2018-10-12,"6,239.25","6,328.50","6,236.47","6,274.58","3,783,500,000","108,669,526,315"
2018-10-11,"6,586.74","6,586.74","6,243.74","6,256.24","5,181,640,000","108,341,572,839"
2018-10-10,"6,640.29","6,640.29","6,538.96","6,585.53","3,787,650,000","114,030,835,912"
2018-10-09,"6,653.08","6,661.41","6,606.94","6,642.64","3,580,810,000","115,007,759,484"
2018-10-08,"6,600.19","6,675.06","6,576.04","6,652.23","3,979,460,000","115,162,906,843"
2018-10-07,"6,590.68","6,641.49","6,557.04","6,602.95","3,306,630,000","114,298,880,311"
2018-10-06,"6,622.45","6,628.54","6,577.80","6,588.31","3,259,740,000","114,033,598,927"
2018-10-05,"6,574.15","6,623.62","6,557.41","6,622.48","3,671,500,000","114,614,764,674"
2018-10-04,"6,497.91","6,603.31","6,497.91","6,576.69","3,838,410,000","113,811,343,543"
2018-10-03,"6,553.86","6,571.46","6,454.03","6,502.59","3,887,310,000","112,516,993,837"
2018-10-02,"6,593.24","6,611.84","6,537.90","6,556.10","3,979,260,000","113,431,019,760"
2018-10-01,"6,619.85","6,653.30","6,549.08","6,589.62","4,000,970,000","113,999,846,113"
2018-09-30,"6,604.71","6,643.78","6,566.54","6,625.56","4,002,280,000","114,608,519,470"
2018-09-29,"6,643.10","6,643.10","6,511.65","6,601.96","4,363,690,000","114,186,839,964"
2018-09-28,"6,678.75","6,785.03","6,598.32","6,644.13","5,014,430,000","114,903,584,220"
2018-09-27,"6,495.29","6,712.10","6,464.95","6,676.75","4,606,810,000","115,454,861,756"
2018-09-26,"6,452.79","6,585.91","6,397.89","6,495.00","4,437,300,000","112,300,336,125"
2018-09-25,"6,603.64","6,603.64","6,381.86","6,446.47","4,726,180,000","111,450,035,114"
2018-09-24,"6,704.77","6,713.56","6,580.90","6,595.41","4,177,310,000","114,011,060,309"
2018-09-23,"6,715.32","6,766.15","6,679.42","6,710.63","4,197,500,000","115,990,387,532"
2018-09-22,"6,735.05","6,814.56","6,616.80","6,721.98","4,509,660,000","116,173,876,360"
2018-09-21,"6,513.87","6,794.33","6,496.36","6,734.95","6,531,940,000","116,385,068,032"
2018-09-20,"6,398.85","6,529.26","6,395.95","6,519.67","4,348,110,000","112,653,130,183"
2018-09-19,"6,371.85","6,448.46","6,208.34","6,398.54","4,431,340,000","110,547,735,544"
2018-09-18,"6,280.91","6,384.18","6,265.71","6,371.30","4,180,090,000","110,064,685,348"
2018-09-17,"6,514.06","6,540.21","6,257.52","6,281.20","3,910,780,000","108,497,127,334"
2018-09-16,"6,536.68","6,544.33","6,460.10","6,517.18","3,273,730,000","112,562,367,224"
2018-09-15,"6,509.40","6,561.72","6,493.55","6,543.20","3,216,300,000","113,000,324,618"
2018-09-14,"6,515.41","6,596.10","6,456.17","6,512.71","4,076,220,000","112,462,453,186"
2018-09-13,"6,354.24","6,535.41","6,354.24","6,517.31","4,210,910,000","112,530,970,182"
2018-09-12,"6,317.01","6,363.87","6,265.09","6,351.80","4,064,230,000","109,661,521,297"
2018-09-11,"6,331.88","6,398.92","6,260.21","6,321.20","3,849,910,000","109,119,948,884"
2018-09-10,"6,301.57","6,374.98","6,292.76","6,329.70","3,714,100,000","109,255,603,474"
2018-09-09,"6,223.38","6,446.26","6,201.22","6,300.86","3,671,890,000","108,747,090,915"
2018-09-08,"6,460.17","6,534.25","6,197.52","6,225.98","3,835,060,000","107,442,122,871"
2018-09-07,"6,528.92","6,555.29","6,396.87","6,467.07","4,264,680,000","111,590,424,587"
2018-09-06,"6,755.14","6,755.14","6,404.72","6,529.17","5,523,470,000","112,649,565,532"
2018-09-05,"7,361.46","7,388.43","6,792.83","6,792.83","5,800,460,000","117,185,657,641"
2018-09-04,"7,263.00","7,388.26","7,255.44","7,361.66","4,273,640,000","126,986,882,925"
2018-09-03,"7,279.03","7,317.94","7,208.15","7,260.06","4,087,760,000","125,222,785,390"
2018-09-02,"7,189.58","7,306.31","7,132.16","7,272.72","4,329,540,000","125,427,780,027"
2018-09-01,"7,044.81","7,242.29","7,038.05","7,193.25","4,116,050,000","124,044,625,438"
2018-08-31,"6,973.97","7,057.17","6,920.16","7,037.58","4,495,650,000","121,346,613,238"
2018-08-30,"7,043.76","7,072.69","6,834.69","6,978.23","4,463,250,000","120,309,828,156"
2018-08-29,"7,091.71","7,113.30","6,970.82","7,047.16","4,145,880,000","121,484,666,374"
2018-08-28,"6,891.08","7,109.56","6,882.34","7,096.28","4,659,940,000","122,319,195,736"
2018-08-27,"6,710.80","6,884.64","6,689.71","6,884.64","4,019,000,000","118,657,885,712"
2018-08-26,"6,754.64","6,774.75","6,620.75","6,707.26","3,295,500,000","115,585,205,491"
2018-08-25,"6,719.95","6,789.63","6,700.96","6,763.19","3,312,600,000","116,534,497,933"
2018-08-24,"6,551.52","6,719.96","6,498.64","6,719.96","4,097,820,000","115,778,358,839"
2018-08-23,"6,371.34","6,546.54","6,371.34","6,534.88","3,426,180,000","112,577,436,411"
2018-08-22,"6,486.25","6,816.79","6,310.11","6,376.71","4,668,110,000","109,840,902,181"
2018-08-21,"6,301.07","6,500.87","6,298.24","6,488.76","3,377,180,000","111,758,100,192"
2018-08-20,"6,500.51","6,536.92","6,297.93","6,308.53","3,665,100,000","108,642,191,682"
2018-08-19,"6,422.57","6,537.98","6,361.55","6,506.07","3,311,170,000","112,031,838,393"
2018-08-18,"6,583.43","6,617.35","6,353.73","6,423.76","3,984,520,000","110,603,014,928"
2018-08-17,"6,340.91","6,582.50","6,324.97","6,580.63","4,992,990,000","113,290,724,406"
2018-08-16,"6,294.23","6,473.50","6,276.41","6,334.73","4,328,420,000","109,045,250,379"
2018-08-15,"6,221.42","6,588.49","6,221.42","6,308.52","4,895,450,000","108,581,773,101"
2018-08-14,"6,287.66","6,287.94","5,971.05","6,199.71","5,301,700,000","106,696,389,129"
2018-08-13,"6,341.36","6,537.05","6,225.72","6,297.57","4,083,980,000","108,369,686,635"
2018-08-12,"6,283.65","6,409.85","6,237.50","6,322.69","5,665,250,000","108,790,259,014"
2018-08-11,"6,185.79","6,455.74","6,109.03","6,295.73","4,047,850,000","108,314,257,212"
2018-08-10,"6,571.42","6,591.26","6,124.52","6,184.71","4,528,680,000","106,390,927,598"
2018-08-09,"6,305.56","6,625.73","6,249.07","6,568.23","4,267,040,000","112,973,963,230"
2018-08-08,"6,746.85","6,746.85","6,226.22","6,305.80","5,064,430,000","108,448,409,560"
2018-08-07,"6,958.32","7,146.56","6,748.24","6,753.12","4,682,800,000","116,128,339,800"
2018-08-06,"7,062.94","7,166.55","6,890.54","6,951.80","3,925,900,000","119,531,508,535"
2018-08-05,"7,031.08","7,102.77","6,940.70","7,068.48","3,679,110,000","121,526,079,384"
2018-08-04,"7,438.67","7,497.49","6,984.07","7,032.85","4,268,390,000","120,899,698,889"
2018-08-03,"7,562.14","7,562.14","7,328.65","7,434.39","4,627,150,000","127,785,826,655"
2018-08-02,"7,634.19","7,712.77","7,523.44","7,567.15","4,214,110,000","130,052,066,760"
2018-08-01,"7,769.04","7,769.04","7,504.95","7,624.91","4,797,620,000","131,030,166,771"
2018-07-31,"8,181.20","8,181.53","7,696.93","7,780.44","5,287,530,000","133,688,476,220"
2018-07-30,"8,221.58","8,235.50","7,917.50","8,180.48","5,551,400,000","140,547,190,784"
2018-07-29,"8,205.82","8,272.26","8,141.18","8,218.46","4,107,190,016","141,185,844,808"
2018-07-28,"8,169.06","8,222.85","8,110.77","8,192.15","3,988,750,080","140,716,560,550"
2018-07-27,"7,950.40","8,262.66","7,839.76","8,165.01","5,195,879,936","140,235,573,607"
2018-07-26,"8,176.85","8,290.33","7,878.71","7,951.58","4,899,089,920","136,553,079,708"
2018-07-25,"8,379.66","8,416.87","8,086.36","8,181.39","5,845,400,064","140,482,950,401"
2018-07-24,"7,716.51","8,424.27","7,705.50","8,424.27","7,277,689,856","144,634,918,474"
2018-07-23,"7,414.71","7,771.50","7,409.10","7,711.11","5,132,480,000","132,375,368,459"
2018-07-22,"7,417.80","7,537.95","7,383.82","7,418.49","3,695,460,096","127,336,615,249"
2018-07-21,"7,352.72","7,437.64","7,262.41","7,419.29","3,726,609,920","127,333,468,174"
2018-07-20,"7,467.40","7,594.67","7,323.26","7,354.13","4,936,869,888","126,202,570,251"
2018-07-19,"7,378.20","7,494.46","7,295.46","7,466.86","5,111,629,824","128,122,730,711"
2018-07-18,"7,315.32","7,534.99","7,280.47","7,370.78","6,103,410,176","126,458,165,406"
2018-07-17,"6,739.65","7,387.24","6,684.17","7,321.04","5,961,950,208","125,588,963,706"
2018-07-16,"6,357.01","6,741.75","6,357.01","6,741.75","4,725,799,936","115,638,203,962"
2018-07-15,"6,272.70","6,403.46","6,256.51","6,359.64","3,285,459,968","109,074,579,938"
2018-07-14,"6,247.50","6,298.19","6,212.22","6,276.12","2,923,670,016","107,631,453,835"
2018-07-13,"6,235.03","6,310.55","6,192.24","6,238.05","3,805,400,064","106,968,440,793"
2018-07-12,"6,396.78","6,397.10","6,136.42","6,228.81","3,770,170,112","106,798,864,820"
2018-07-11,"6,330.77","6,444.96","6,330.47","6,394.71","3,644,859,904","109,631,867,446"
2018-07-10,"6,739.21","6,767.74","6,320.72","6,329.95","4,052,430,080","108,511,009,626"
2018-07-09,"6,775.08","6,838.68","6,724.34","6,741.75","3,718,129,920","115,557,889,495"
2018-07-08,"6,857.80","6,885.91","6,747.98","6,773.88","3,386,210,048","116,097,021,279"
2018-07-07,"6,668.71","6,863.99","6,579.24","6,856.93","3,961,080,064","117,506,606,000"
2018-07-06,"6,638.69","6,700.94","6,533.55","6,673.50","4,313,959,936","114,350,502,582"
2018-07-05,"6,599.71","6,749.54","6,546.65","6,639.14","4,999,240,192","113,748,385,620"
2018-07-04,"6,550.87","6,771.92","6,450.46","6,597.55","4,176,689,920","113,024,522,547"
2018-07-03,"6,596.66","6,671.37","6,447.75","6,529.59","4,672,309,760","111,849,428,104"
2018-07-02,"6,380.38","6,683.86","6,305.70","6,614.18","4,396,930,048","113,288,832,522"
2018-07-01,"6,411.68","6,432.85","6,289.29","6,385.82","4,788,259,840","109,366,024,632"
2018-06-30,"6,214.22","6,465.51","6,214.22","6,404.00","4,543,860,224","109,665,618,200"
2018-06-29,"5,898.13","6,261.66","5,835.75","6,218.30","3,966,230,016","106,474,707,240"
2018-06-28,"6,153.16","6,170.41","5,873.05","5,903.44","3,467,800,064","101,072,353,482"
2018-06-27,"6,084.40","6,180.00","6,052.85","6,157.13","3,296,219,904","105,403,600,614"
2018-06-26,"6,253.55","6,290.16","6,093.67","6,093.67","3,279,759,872","104,307,939,200"
2018-06-25,"6,171.97","6,327.37","6,119.68","6,249.18","5,500,810,240","106,958,465,208"
2018-06-24,"6,164.28","6,223.78","5,826.41","6,173.23","4,566,909,952","105,646,571,668"
2018-06-23,"6,090.10","6,224.82","6,071.81","6,162.48","3,431,360,000","105,449,276,520"
2018-06-22,"6,737.88","6,747.08","6,006.60","6,083.69","5,079,810,048","104,088,814,967"
2018-06-21,"6,780.09","6,810.94","6,715.17","6,729.74","3,529,129,984","115,129,700,024"
2018-06-20,"6,770.76","6,821.56","6,611.88","6,776.55","3,888,640,000","115,916,357,344"
2018-06-19,"6,742.39","6,822.50","6,709.92","6,769.94","4,057,029,888","115,789,919,278"
2018-06-18,"6,510.07","6,781.14","6,446.68","6,734.82","4,039,200,000","115,176,197,712"
2018-06-17,"6,545.53","6,589.11","6,499.27","6,499.27","3,104,019,968","111,134,754,810"
2018-06-16,"6,455.45","6,592.49","6,402.29","6,550.16","3,194,170,112","111,992,015,616"
2018-06-15,"6,674.08","6,681.08","6,433.87","6,456.58","3,955,389,952","110,378,702,283"
2018-06-14,"6,342.75","6,707.14","6,334.46","6,675.35","5,138,710,016","114,106,009,748"
2018-06-13,"6,596.88","6,631.66","6,285.63","6,349.90","5,052,349,952","108,530,585,830"
2018-06-12,"6,905.82","6,907.96","6,542.08","6,582.36","4,654,380,032","112,491,874,164"
2018-06-11,"6,799.29","6,910.18","6,706.63","6,906.92","4,745,269,760","118,025,877,189"
2018-06-10,"7,499.55","7,499.55","6,709.07","6,786.02","5,804,839,936","115,948,312,827"
2018-06-09,"7,632.52","7,683.58","7,531.98","7,531.98","3,845,220,096","128,682,085,689"
2018-06-08,"7,685.14","7,698.19","7,558.40","7,624.92","4,227,579,904","130,256,218,613"
2018-06-07,"7,650.82","7,741.27","7,650.82","7,678.24","4,485,799,936","131,153,169,176"
2018-06-06,"7,625.97","7,680.43","7,502.01","7,653.98","4,692,259,840","130,725,095,161"
2018-06-05,"7,500.90","7,643.23","7,397.00","7,633.76","4,961,739,776","130,365,918,088"
2018-06-04,"7,722.53","7,753.82","7,474.04","7,514.47","4,993,169,920","128,312,205,314"
2018-06-03,"7,632.09","7,754.89","7,613.04","7,720.25","4,851,760,128","131,808,021,256"
2018-06-02,"7,536.72","7,695.83","7,497.26","7,643.45","4,939,299,840","130,481,526,036"
2018-06-01,"7,500.70","7,604.73","7,407.34","7,541.45","4,921,460,224","128,725,854,692"
2018-05-31,"7,406.15","7,608.90","7,361.13","7,494.17","5,127,130,112","127,902,999,390"
2018-05-30,"7,469.73","7,573.77","7,313.60","7,406.52","4,922,540,032","126,391,893,474"
2018-05-29,"7,129.46","7,526.42","7,090.68","7,472.59","5,662,660,096","127,502,651,064"
2018-05-28,"7,371.31","7,419.05","7,100.89","7,135.99","5,040,600,064","121,747,389,422"
2018-05-27,"7,362.08","7,381.74","7,270.96","7,368.22","4,056,519,936","125,695,017,596"
2018-05-26,"7,486.48","7,595.16","7,349.12","7,355.88","4,051,539,968","125,469,061,263"
2018-05-25,"7,592.30","7,659.14","7,392.65","7,480.14","4,867,829,760","127,573,690,458"
2018-05-24,"7,561.12","7,738.60","7,331.14","7,587.34","6,049,220,096","129,385,391,552"
2018-05-23,"8,037.08","8,054.66","7,507.88","7,557.82","6,491,120,128","128,868,479,514"
2018-05-22,"8,419.87","8,423.25","8,004.58","8,041.78","5,137,010,176","137,104,106,176"
2018-05-21,"8,522.33","8,557.52","8,365.12","8,418.99","5,154,990,080","143,518,943,480"
2018-05-20,"8,246.99","8,562.41","8,205.24","8,513.25","5,191,059,968","145,109,512,565"
2018-05-19,"8,255.73","8,372.06","8,183.35","8,247.18","4,712,399,872","140,559,162,894"
2018-05-18,"8,091.83","8,274.12","7,974.82","8,250.97","5,764,190,208","140,607,667,610"
2018-05-17,"8,370.05","8,445.54","8,054.12","8,094.32","5,862,530,048","137,923,772,714"
2018-05-16,"8,504.41","8,508.43","8,175.49","8,368.83","6,760,220,160","142,587,497,878"
2018-05-15,"8,705.19","8,836.19","8,456.45","8,510.38","6,705,710,080","144,979,744,412"
2018-05-14,"8,713.10","8,881.12","8,367.97","8,716.79","7,364,149,760","148,480,275,422"
2018-05-13,"8,515.49","8,773.55","8,395.12","8,723.94","5,866,379,776","148,587,777,457"
2018-05-12,"8,441.44","8,664.86","8,223.50","8,504.89","6,821,380,096","144,841,040,789"
2018-05-11,"9,052.96","9,052.96","8,394.46","8,441.49","8,488,520,192","143,743,802,092"
2018-05-10,"9,325.96","9,396.04","9,040.52","9,043.94","6,906,699,776","153,988,453,198"
2018-05-09,"9,223.73","9,374.76","9,031.62","9,325.18","7,226,890,240","158,758,858,205"
2018-05-08,"9,380.87","9,462.75","9,127.77","9,234.82","7,415,869,952","157,202,142,973"
2018-05-07,"9,645.67","9,665.85","9,231.53","9,373.01","7,394,019,840","159,538,115,686"
2018-05-06,"9,845.31","9,940.14","9,465.25","9,654.80","7,222,280,192","164,316,605,278"
2018-05-05,"9,700.28","9,964.50","9,695.12","9,858.15","7,651,939,840","167,759,953,654"
2018-05-04,"9,695.50","9,779.20","9,585.96","9,700.76","8,217,829,888","165,062,796,742"
2018-05-03,"9,233.97","9,798.33","9,188.15","9,743.86","10,207,299,584","165,778,380,092"
2018-05-02,"9,104.60","9,256.52","9,015.14","9,235.92","7,558,159,872","157,119,854,754"
2018-05-01,"9,251.47","9,255.88","8,891.05","9,119.01","7,713,019,904","155,114,132,125"
2018-04-30,"9,426.11","9,477.14","9,166.81","9,240.55","8,673,920,000","157,163,847,314"
2018-04-29,"9,346.41","9,531.49","9,193.71","9,419.08","8,853,000,192","160,182,287,342"
2018-04-28,"8,939.27","9,412.09","8,931.99","9,348.48","7,805,479,936","158,963,068,374"
2018-04-27,"9,290.63","9,375.47","8,987.05","8,987.05","7,566,289,920","152,802,874,822"
2018-04-26,"8,867.32","9,281.51","8,727.09","9,281.51","8,970,559,488","157,793,327,246"
2018-04-25,"9,701.03","9,745.32","8,799.84","8,845.74","11,083,100,160","150,369,282,696"
2018-04-24,"8,934.34","9,732.61","8,927.83","9,697.50","10,678,800,384","164,833,256,250"
2018-04-23,"8,794.39","8,958.55","8,788.81","8,930.88","6,925,190,144","151,784,994,312"
2018-04-22,"8,925.06","9,001.64","8,779.61","8,802.46","6,629,899,776","149,585,589,886"
2018-04-21,"8,848.79","8,997.57","8,652.15","8,895.58","7,548,550,144","151,150,137,128"
2018-04-20,"8,286.88","8,880.23","8,244.54","8,845.83","8,438,110,208","150,287,113,368"
2018-04-19,"8,159.27","8,298.69","8,138.78","8,294.31","7,063,209,984","140,902,801,023"
2018-04-18,"7,944.43","8,197.80","7,886.01","8,163.42","6,529,909,760","138,661,092,884"
2018-04-17,"8,071.66","8,285.96","7,881.72","7,902.09","6,900,879,872","134,206,623,206"
2018-04-16,"8,337.57","8,371.15","7,925.73","8,058.67","5,631,309,824","136,849,408,643"
2018-04-15,"7,999.33","8,338.42","7,999.33","8,329.11","5,244,480,000","141,427,138,383"
2018-04-14,"7,874.67","8,140.71","7,846.00","7,986.24","5,191,430,144","135,589,384,440"
2018-04-13,"7,901.09","8,183.96","7,758.93","7,895.96","7,764,460,032","134,043,001,354"
2018-04-12,"6,955.38","7,899.23","6,806.51","7,889.25","8,906,250,240","133,912,618,634"
2018-04-11,"6,843.47","6,968.32","6,817.59","6,968.32","4,641,889,792","118,267,198,080"
2018-04-10,"6,795.44","6,872.41","6,704.15","6,834.76","4,272,750,080","115,978,358,964"
2018-04-09,"7,044.32","7,178.11","6,661.99","6,770.73","4,894,060,032","114,886,335,694"
2018-04-08,"6,919.98","7,111.56","6,919.98","7,023.52","3,652,499,968","119,162,880,482"
2018-04-07,"6,630.51","7,050.54","6,630.51","6,911.09","3,976,610,048","117,241,368,688"
2018-04-06,"6,815.96","6,857.49","6,575.00","6,636.32","3,766,810,112","112,565,173,568"
2018-04-05,"6,848.65","6,933.82","6,644.80","6,811.47","5,639,320,064","115,524,404,354"
2018-04-04,"7,456.41","7,469.88","6,803.88","6,853.84","4,936,000,000","116,229,557,118"
2018-04-03,"7,102.26","7,530.94","7,072.49","7,456.11","5,499,700,224","126,429,245,883"
2018-04-02,"6,844.86","7,135.47","6,816.58","7,083.80","4,333,440,000","120,101,932,910"
2018-04-01,"7,003.06","7,060.95","6,526.87","6,844.23","4,532,100,096","116,026,809,075"
2018-03-31,"6,892.48","7,207.85","6,863.52","6,973.53","4,553,269,760","118,204,645,927"
2018-03-30,"7,171.45","7,276.66","6,683.93","6,890.52","6,289,509,888","116,786,562,165"
2018-03-29,"7,979.07","7,994.33","7,081.38","7,165.70","6,361,229,824","121,436,043,045"
2018-03-28,"7,836.83","8,122.89","7,809.17","7,954.48","4,935,289,856","134,788,265,876"
2018-03-27,"8,200.00","8,232.78","7,797.28","7,833.04","5,378,250,240","132,717,053,150"
2018-03-26,"8,498.47","8,530.08","7,921.43","8,209.40","5,921,039,872","139,078,211,968"
2018-03-25,"8,612.81","8,682.01","8,449.10","8,495.78","4,569,880,064","143,914,265,310"
2018-03-24,"8,901.95","8,996.18","8,665.70","8,668.12","5,664,600,064","146,818,882,936"
2018-03-23,"8,736.25","8,879.62","8,360.62","8,879.62","5,954,120,192","150,383,574,951"
2018-03-22,"8,939.44","9,100.71","8,564.90","8,728.47","5,530,390,016","147,809,220,250"
2018-03-21,"8,937.48","9,177.37","8,846.33","8,929.28","6,043,129,856","151,193,917,440"
2018-03-20,"8,619.67","9,051.02","8,389.89","8,913.47","6,361,789,952","150,909,503,835"
2018-03-19,"8,344.12","8,675.87","8,182.40","8,630.65","6,729,110,016","146,107,514,353"
2018-03-18,"7,890.52","8,245.51","7,397.99","8,223.68","6,639,190,016","139,201,713,268"
2018-03-17,"8,321.91","8,346.53","7,812.82","7,916.88","4,426,149,888","133,993,486,925"
2018-03-16,"8,322.91","8,585.15","8,005.31","8,338.35","5,289,379,840","141,111,773,179"
2018-03-15,"8,290.76","8,428.35","7,783.05","8,300.86","6,834,429,952","140,460,819,364"
2018-03-14,"9,214.65","9,355.85","8,068.59","8,269.81","6,438,230,016","139,920,843,550"
2018-03-13,"9,173.04","9,470.38","8,958.19","9,194.85","5,991,139,840","155,555,594,312"
2018-03-12,"9,602.93","9,937.50","8,956.43","9,205.12","6,457,399,808","155,710,928,717"
2018-03-11,"8,852.78","9,711.89","8,607.12","9,578.63","6,296,370,176","162,009,710,243"
2018-03-10,"9,350.59","9,531.32","8,828.47","8,866.00","5,386,319,872","149,939,797,150"
2018-03-09,"9,414.69","9,466.35","8,513.03","9,337.55","8,704,190,464","157,898,203,939"
2018-03-08,"9,951.44","10,147.40","9,335.87","9,395.01","7,186,089,984","158,852,238,332"
2018-03-07,"10,803.90","10,929.50","9,692.12","9,965.57","8,797,910,016","168,479,670,395"
2018-03-06,"11,500.10","11,500.10","10,694.30","10,779.90","6,832,169,984","182,225,316,082"
2018-03-05,"11,532.40","11,704.10","11,443.90","11,573.30","6,468,539,904","195,614,809,925"
2018-03-04,"11,497.40","11,512.60","11,136.10","11,512.60","6,084,149,760","194,567,395,376"
2018-03-03,"11,101.90","11,528.20","11,002.40","11,489.70","6,690,570,240","194,159,120,569"
2018-03-02,"10,977.40","11,189.00","10,850.10","11,086.40","7,620,590,080","187,318,996,197"
2018-03-01,"10,385.00","11,052.30","10,352.70","10,951.00","7,317,279,744","185,009,753,075"
2018-02-28,"10,687.20","11,089.80","10,393.10","10,397.90","6,936,189,952","175,644,310,997"
2018-02-27,"10,393.90","10,878.50","10,246.10","10,725.60","6,966,179,840","181,158,869,820"
2018-02-26,"9,669.43","10,475.00","9,501.73","10,366.70","7,287,690,240","175,076,064,010"
2018-02-25,"9,796.42","9,923.22","9,407.06","9,664.73","5,706,939,904","163,204,062,358"
2018-02-24,"10,287.70","10,597.20","9,546.97","9,813.07","6,917,929,984","165,687,799,108"
2018-02-23,"9,937.07","10,487.30","9,734.56","10,301.10","7,739,500,032","173,909,350,860"
2018-02-22,"10,660.40","11,039.10","9,939.09","10,005.00","8,040,079,872","168,892,273,935"
2018-02-21,"11,372.20","11,418.50","10,479.10","10,690.40","9,405,339,648","180,442,459,820"
2018-02-20,"11,231.80","11,958.50","11,231.80","11,403.70","9,926,540,288","192,457,815,912"
2018-02-19,"10,552.60","11,273.80","10,513.20","11,225.30","7,652,089,856","189,426,791,571"
2018-02-18,"11,123.40","11,349.80","10,326.00","10,551.80","8,744,009,728","178,040,648,022"
2018-02-17,"10,207.50","11,139.50","10,149.40","11,112.70","8,660,880,384","187,482,083,882"
2018-02-16,"10,135.70","10,324.10","9,824.82","10,233.90","7,296,159,744","172,637,061,144"
2018-02-15,"9,488.32","10,234.80","9,395.58","10,166.40","9,062,540,288","171,477,807,437"
2018-02-14,"8,599.92","9,518.54","8,599.92","9,494.63","7,909,819,904","160,131,558,835"
2018-02-13,"8,926.72","8,958.47","8,455.41","8,598.31","5,696,719,872","144,995,984,203"
2018-02-12,"8,141.43","8,985.92","8,141.43","8,926.57","6,256,439,808","150,513,128,412"
2018-02-11,"8,616.13","8,616.13","7,931.10","8,129.97","6,122,189,824","137,064,586,975"
2018-02-10,"8,720.08","9,122.55","8,295.47","8,621.90","7,780,960,256","145,341,842,785"
2018-02-09,"8,271.84","8,736.98","7,884.71","8,736.98","6,784,820,224","147,266,052,809"
2018-02-08,"7,637.86","8,558.77","7,637.86","8,265.59","9,346,750,464","139,306,699,929"
2018-02-07,"7,755.49","8,509.11","7,236.79","7,621.30","9,169,280,000","128,435,001,186"
2018-02-06,"7,051.75","7,850.70","6,048.26","7,754.00","13,999,800,320","130,658,094,648"
2018-02-05,"8,270.54","8,364.84","6,756.68","6,955.27","9,285,289,984","117,184,385,122"
2018-02-04,"9,175.70","9,334.87","8,031.22","8,277.01","7,073,549,824","139,433,682,759"
2018-02-03,"8,852.12","9,430.75","8,251.63","9,174.91","7,263,790,080","154,540,000,411"
2018-02-02,"9,142.28","9,142.28","7,796.49","8,830.75","12,726,899,712","148,725,283,812"
2018-02-01,"10,237.30","10,288.80","8,812.28","9,170.54","9,959,400,448","154,428,564,694"
2018-01-31,"10,108.20","10,381.60","9,777.42","10,221.10","8,041,160,192","172,099,559,942"
2018-01-30,"11,306.80","11,307.20","10,036.20","10,106.30","8,637,859,840","170,151,556,678"
2018-01-29,"11,755.50","11,875.60","11,179.20","11,296.40","7,107,359,744","190,164,444,830"
2018-01-28,"11,475.30","12,040.30","11,475.30","11,786.30","8,350,360,064","198,389,948,175"
2018-01-27,"11,174.90","11,614.90","10,989.20","11,440.70","7,583,269,888","192,550,550,498"
2018-01-26,"11,256.00","11,656.70","10,470.30","11,171.40","9,746,199,552","187,995,804,677"
2018-01-25,"11,421.70","11,785.70","11,057.40","11,259.40","8,873,169,920","189,455,303,273"
2018-01-24,"10,903.40","11,501.40","10,639.80","11,359.40","9,940,989,952","191,115,225,673"
